UIC,Tray-ID,Date,Testing duration,Erasure technician,Final_Grade,Hardware test summary,Mandatory_Test,Mobile name,Market name,Device_Color,BQ_BatteryChargeRange,Mobile IMEI,Mobile IMEI2,_ro.imei.check,ChargingJack,CrackedLens,Fingerprint,FlashLight,HomeKey,PQ_BatteryBulging,PQ_BentonDevicebody,PQ_CrackDevicebody,PQ_DentDevicebody,PQ_HeadphoneJack_3.5mm,PQ_MissingParts,PQ_ScratchChromeSide,PQ_ScratchesBackpanel,PQ_ScratchesDisplay,PQ_ScreenCracked,PQ_Screen_Type,PowerKey,SIMTray,SilentKey,VolumeKey,Carrier signal test,Carrier signal sim 2 test,Wi-fi test,Bluetooth test,Microphone test,Speaker microphone test,Front microphone test,Headset microphone test,Speaker microphone front test,Receiver test,Headset test,Front camera test,Video test,Auto focus test,Camera flash test,Front camera flash test,Battery charging test,Headset test,Touch test,Proximity test,Compass test,Light test,Vibration test,Home key test,Volume keys test,Screen lock key test,Back key test,Recent/Menu key test,Screen test,Live call test,Live call sim 2 test,Screen damage test,Assisted front camera test,Fingerprint test,Multi-touch test,Face ID test,Auto rotation test,Infrared test,FM radio test,Product Version,Product Name,Operating system version,System manufacturer,System model,Mobile internal model,System serial,Operating system name,Total memory,Business name,Business location,Report ID,Rooted,Mobile internal model,FRP,FRP_Status,blancco_data.blancco_hardware_report.system.mdm_status,Operating system name,Operating system version,blancco_data.blancco_hardware_report.hardware_tests.auto_fingerprint,Device color,Disk capacity,AGPS test,Assisted camera test,Silent key test,Speaker test,_ro.ril.miui.imei0,Back camera test
92100003151,WHT1523,4/1/2023 9:42,0:09:34,deepankar,D,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,867702041378798,867702041378806,,Successful,Successful,Successful,Successful,Successful,No,No,0,2,Yes,No,0,3,3,Yes,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,9,Xiaomi,Redmi Note 7S,Redmi Note 7S,1169dd87,Android,4GB,,,98399686,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,9,,,64000000000,successful,successful,,successful,867702041378798,successful
92100004849,WHT1373,4/1/2023 11:09,0:09:48,dealsdray.mohd.aleem,D,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,Green,81 %+,866163041951178,866163041951186,,Successful,Successful,Successful,Successful,Successful,No,No,10,3,Yes,No,4,10,4,Yes,Copy Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,4lmrmjr8mrivdukf,Android,8GB,,,98403209,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,866163041951178,successful
92110007503,WHT1373,4/1/2023 11:36,0:06:16,dealsdray.mohd.aleem,C,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,866163049208415,866163049208423,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,3,0,No,Original Folder,Successful,Failed,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,5dzl6ldew4ayqkyh,Android,6GB,,,98404287,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,866163049208415,successful
92110005691,WHT1533,4/1/2023 12:27,0:03:36,dilip,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,10-49 %,860389042562633,860389042562641,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,4,3,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,a4d9de07,Android,3GB,,,98406461,Not rooted,Redmi Note 7S,Locked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,860389042562633,successful
92110010003_demo,WHT1164_demo,4/1/2023 13:14,0:04:08,ayush,D,failed,,Redmi 6A,Redmi 6A,Black,50-80 %,862798047478330,862798047478348,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,10,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,failed,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,38c6a8db7d2b,Android,2GB,,,98409205,Not rooted,Redmi 6A,Unlocked,,Unlocked,Android,9,,,32000000000,failed,successful,,successful,862798047478330,successful
92110010107_demo,WHT1164_demo,5/1/2023 4:53,,ayush,D,,Skiped,Redmi 6A,Redmi 6A,Black,1-9 %,867521047440570,867521047440588,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,65c0d4e57d2a,Android,2GB,,,98477402,Not rooted,Redmi 6A,Locked,,Unlocked,Android,9,,,32000000000,,,,,867521047440570,
93010000066,WHT1032,5/1/2023 5:02,0:06:29,pp.sunil.sharma,C,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,Green,81 %+,862298044972872,862298044972880,,Successful,Successful,Successful,Successful,Successful,No,No,2,3,Yes,No,3,5,4,No,Copy Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,failed,,successful,failed,successful,successful,successful,successful,not available,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,not performed,4.13.1,Blancco Eraser for Apple Devices,10,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,z5wkgqrkozaycadu,Android,6GB,,,98477973,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,10,,,128000000000,successful,successful,,successful,862298044972872,successful
93010000067,WHT1032,4/1/2023 7:08,0:08:15,dealsdray.mohd.aleem,D,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,865230044278106,865230044278114,,Successful,Successful,Successful,Successful,Successful,No,No,0,2,Yes,No,4,3,10,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,113b5f9c,Android,4GB,,,98392744,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,865230044278106,successful
93010000068,WHT1032,4/1/2023 5:44,0:07:39,dilip,D,failed,Skiped,Redmi Note 9 Pro,Redmi Note 9S,Golden,50-80 %,865715043241139,865715043241147,,Successful,Successful,Successful,Successful,Successful,No,No,0,4,Yes,Yes,0,0,4,No,Original Folder,Successful,Successful,Successful,Failed,not performed,not performed,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,failed,successful,failed,successful,successful,failed,successful,successful,successful,successful,successful,failed,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro,Redmi Note 9 Pro,ce92345a,Android,4GB,,,98389392,Not rooted,Redmi Note 9 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,865715043241139,successful
93020000073,WHT1081,4/1/2023 9:20,0:03:24,dilip,A,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,861067048501818,861067048501826,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,xiaomi,Redmi Note 7S,Redmi Note 7S,3cd0dec1,Android,3GB,,,98398749,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,861067048501818,successful
93010000070,WHT1032,4/1/2023 10:56,0:09:27,dealsdray.mohd.aleem,A,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Black,50-80 %,867965047238676,867965047238684,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,2,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,t4qk75c645vowknn,Android,6GB,,,98402721,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,867965047238676,successful
93010000071,WHT1032,4/1/2023 11:29,0:05:48,dealsdray.mohd.aleem,D,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,867965042044897,867965042044905,,Successful,Successful,Successful,Successful,Successful,No,No,0,1,Yes,Yes,1,1,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,ae5x7pnnuswsvkcu,Android,6GB,,,98404018,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,10,,,128000000000,successful,successful,,successful,867965042044897,successful
93010000072,WHT1032,4/1/2023 11:54,0:03:09,pp.sunil.sharma,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Green,81 %+,867974045560594,867974045560602,,Successful,Successful,Successful,Successful,Successful,No,No,0,2,Yes,No,3,3,3,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,i7z5nrvwqgai4l9l,Android,6GB,,,98405101,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867974045560594,successful
93010000073,WHT1032,4/1/2023 12:38,0:04:36,pp.sunil.sharma,D,failed,Re-performed,Redmi Note 8 Pro,Redmi Note 8 pro,Gray,81 %+,867974041665595,867974041665603,,Successful,Successful,Successful,Successful,Successful,No,No,7,7,Yes,No,5,7,6,Yes,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,mn5pcq9t7x6tg65x,Android,6GB,,,98406880,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867974041665595,failed
93020000070,WHT1081,5/1/2023 5:11,0:03:23,dilip,B,successful,,Redmi Note 7S,Redmi Note 7S,Red,81 %+,860389048633057,860389048633065,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,1,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,83d8def2,Android,3GB,,,98478504,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,860389048633057,successful
93020000071,WHT1081,4/1/2023 7:41,0:04:16,pp.sunil.sharma,C,successful,,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,Blue,50-80 %,867496042264533,867496042264541,,Successful,Successful,Successful,Successful,Successful,No,No,5,5,Yes,No,3,5,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,e5e3b043,Android,6GB,,,98394218,Not rooted,Redmi Note 9 Pro Max,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,867496042264533,successful
93020000072,WHT1081,4/1/2023 5:56,0:05:01,dilip,D,successful,,Redmi Note 9 Pro,Redmi Note 9S,White,50-80 %,860228042251997,860228042252003,,Successful,Successful,Successful,Successful,Successful,No,No,1,9,Yes,No,4,1,0,No,Copy Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro,Redmi Note 9 Pro,a66f0b94,Android,4GB,,,98389876,Not rooted,Redmi Note 9 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,860228042251997,successful
92100000372,WHT1274,4/1/2023 9:02,0:02:10,dealsdray.mohd.ali,A,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,867974049002619,867974049002627,,Successful,Successful,Successful,Successful,Successful,No,No,0,1,Yes,No,1,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,v4ibkj4htw9hw4wc,Android,6GB,,,98397997,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867974049002619,successful
92100001802,WHT1523,4/1/2023 9:27,0:15:32,deepankar,D,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,861067041061711,861067041061729,,Successful,Successful,Successful,Successful,Successful,No,Yes,5,3,Yes,No,2,3,3,Yes,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,9,Xiaomi,Redmi Note 7S,Redmi Note 7S,8eb8c44b,Android,4GB,,,98399110,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,9,,,64000000000,successful,successful,,successful,861067041061711,successful
92110007469,WHT1373,4/1/2023 10:17,0:03:17,dealsdray.mohd.aleem,C,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,Black,81 %+,867974041476019,867974041476027,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,2,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,xwsgvs95ovcmlv7l,Android,6GB,,,98401229,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867974041476019,successful
92090000199,WHT1523,4/1/2023 10:26,0:03:40,deepankar,C,failed,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,861261045405418,861261045405426,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,2,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,failed,,successful,failed,successful,successful,successful,successful,not available,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,not performed,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,11f4d404,Android,4GB,,,98401634,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,861261045405418,successful
92110007341,WHT1373,4/1/2023 11:53,0:13:32,dealsdray.mohd.aleem,C,failed,Re-performed,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,866163048733975,866163048733983,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,0,3,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,failed,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,wcprijqshakjb6w4,Android,6GB,,,98405027,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,866163048733975,successful
93010000077,WHT1033,4/1/2023 12:13,0:03:08,pp.sunil.sharma,D,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Gray,81 %+,867965042377974,867965042377982,,Successful,Successful,Successful,Successful,Successful,No,No,2,0,Yes,No,4,4,5,Yes,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,gm95in7tcuhaaamf,Android,6GB,,,98405862,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,10,,,128000000000,successful,successful,,successful,867965042377974,successful
93010000078,WHT1033,4/1/2023 12:58,0:11:36,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,864356043021170,864356043021188,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,3,3,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,6272c494,Android,3GB,,,98407998,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,864356043021170,successful
93010000079,WHT1033,5/1/2023 4:49,1:11:36,ayush,D,successful,Skiped,Redmi 6A,Redmi 6A,Black,1-9 %,867521047440570,867521047440588,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,65c0d4e57d2a,Android,2GB,,,98477189,Not rooted,Redmi 6A,Locked,,Unlocked,Android,9,,,32000000000,,,,,867521047440570,
93010000080,WHT1033,4/1/2023 6:28,0:07:36,dealsdray.mohd.aleem,C,failed,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,860389046829871,860389046829889,,Successful,Failed,Successful,Successful,Successful,No,No,0,0,Yes,No,2,0,5,No,Copy Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,e0a543c,Android,4GB,,,98391089,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,860389046829871,successful
93010000008,WHT1081,4/1/2023 6:31,0:01:45,dealsdray.mohd.ali,A,successful,,M2003J15SC,Redmi Note 9,Green,50-80 %,869770047433790,869770047433808,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,1,0,1,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,Redmi,M2003J15SC,M2003J15SC,INF,Android,4GB,,,98391187,Not rooted,M2003J15SC,Unlocked,,Unlocked,Android,10,,,128000000000,successful,successful,,successful,869770047433790,successful
93010000082,WHT1033,4/1/2023 7:47,0:03:43,dilip,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,865230040876358,865230040876366,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,1,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,35b6de7a,Android,3GB,,,98394507,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,865230040876358,successful
93010000083,WHT1033,4/1/2023 9:10,0:03:57,pp.sunil.sharma,B,successful,,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,Blue,10-49 %,865528054462779,865528054462787,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,3,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,75772f8d,Android,6GB,,,98398306,Not rooted,Redmi Note 9 Pro Max,Locked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,865528054462779,successful
93020000065,WHT1079,4/1/2023 9:43,0:14:23,dealsdray.mohd.aleem,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,White,50-80 %,861762044024555,861762044024563,,Successful,Successful,Successful,Successful,Successful,No,No,0,2,Yes,No,4,4,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,on4h7hinto5tnrsk,Android,6GB,,,98399760,Not rooted,Redmi Note 8 Pro,Locked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,861762044024555,successful
93010000053,WHT1079,4/1/2023 9:47,0:15:25,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,861067049895375,861067049895383,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,2,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,3394de78,Android,3GB,,,98399934,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,861067049895375,successful
93010000055,WHT1079,4/1/2023 10:11,0:06:02,deepankar,B,successful,,Redmi Note 7S,Redmi Note 7S,Blue,50-80 %,861067048356510,861067048356528,,Successful,Successful,Successful,Successful,Successful,No,No,0,1,Yes,No,0,3,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,9,Xiaomi,Redmi Note 7S,Redmi Note 7S,2091dea0,Android,3GB,,,98401031,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,9,,,32000000000,successful,successful,,successful,861067048356510,successful
92110010107_demo,WHT1164demo,4/1/2023 12:05,0:03:20,ayush,D,failed,,Redmi 6A,Redmi 6A,Black,10-49 %,867521047440570,867521047440588,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,10,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,65c0d4e57d2a,Android,2GB,,,98405530,Not rooted,Redmi 6A,Locked,,Unlocked,Android,9,,,32000000000,failed,successful,,successful,867521047440570,successful
